iter	Passed	Remaining
3229	29678	16263
3230	29687	16254
3231	29696	16244
3232	29705	16235
3233	29714	16226
3234	29723	16216
3235	29732	16207
3236	29741	16198
3237	29750	16188
3238	29759	16179
3239	29768	16170
3240	29777	16161
3241	29786	16151
3242	29796	16143
3243	29805	16133
3244	29814	16124
3245	29825	16116
3246	29834	16107
3247	29843	16097
3248	29852	16088
3249	29861	16079
3250	29871	16070
3251	29880	16061
3252	29889	16051
3253	29898	16042
3254	29907	16033
3255	29916	16024
3256	29925	16015
3257	29935	16005
3258	29944	15996
3259	29953	15987
3260	29961	15977
3261	29971	15968
3262	29980	15959
3263	29989	15950
3264	29998	15940
3265	30007	15931
3266	30027	15928
3267	30044	15923
3268	30055	15915
3269	30066	15906
3270	30075	15897
3271	30085	15888
3272	30094	15879
3273	30103	15870
3274	30112	15860
3275	30122	15852
3276	30133	15843
3277	30141	15834
3278	30151	15825
3279	30162	15816
3280	30174	15809
3281	30184	15800
3282	30194	15791
3283	30203	15782
3284	30212	15773
3285	30221	15763
3286	30230	15754
3287	30239	15745
3288	30247	15735
3289	30256	15725
3290	30265	15716
3291	30274	15707
3292	30283	15698
3293	30292	15689
3294	30301	15679
3295	30310	15670
3296	30320	15661
3297	30329	15652
3298	30338	15642
3299	30347	15633
3300	30356	15624
3301	30365	15614
3302	30374	15605
3303	30383	15596
3304	30392	15587
3305	30401	15577
3306	30410	15568
3307	30420	15559
3308	30429	15550
3309	30438	15541
3310	30448	15532
3311	30457	15522
3312	30466	15513
3313	30476	15504
3314	30486	15496
3315	30495	15486
3316	30504	15477
3317	30514	15468
3318	30523	15459
3319	30532	15450
3320	30541	15441
3321	30551	15432
3322	30560	15423
3323	30569	15413
3324	30579	15404
3325	30588	15395
3326	30597	15386
3327	30607	15377
3328	30616	15367
3329	30624	15358
3330	30634	15349
3331	30643	15340
3332	30652	15330
3333	30662	15321
3334	30671	15312
3335	30680	15303
3336	30689	15293
3337	30698	15284
3338	30707	15275
3339	30716	15266
3340	30726	15257
3341	30734	15247
3342	30743	15238
3343	30753	15229
3344	30762	15220
3345	30772	15211
3346	30781	15201
3347	30790	15192
3348	30799	15183
3349	30808	15174
3350	30817	15165
3351	30826	15155
3352	30835	15146
3353	30844	15137
3354	30854	15128
3355	30864	15119
3356	30872	15109
3357	30881	15100
3358	30890	15091
3359	30899	15081
3360	30909	15072
3361	30918	15063
3362	30928	15055
3363	30938	15046
3364	30948	15037
3365	30957	15028
3366	30966	15018
3367	30975	15009
3368	30984	15000
3369	30993	14990
3370	31002	14981
3371	31012	14972
3372	31021	14963
3373	31029	14953
3374	31038	14944
3375	31047	14935
3376	31056	14925
3377	31065	14916
3378	31074	14907
3379	31082	14897
3380	31092	14888
3381	31101	14879
3382	31110	14870
3383	31121	14861
3384	31131	14853
3385	31140	14843
3386	31149	14834
3387	31158	14825
3388	31167	14815
3389	31176	14806
3390	31184	14797
3391	31194	14787
3392	31202	14778
3393	31211	14769
3394	31220	14759
3395	31229	14750
3396	31238	14741
3397	31248	14732
3398	31257	14723
3399	31266	14713
3400	31275	14704
3401	31284	14694
3402	31292	14685
3403	31302	14676
3404	31311	14666
3405	31320	14657
3406	31329	14648
3407	31337	14639
3408	31346	14629
3409	31354	14620
3410	31363	14610
3411	31372	14601
3412	31380	14591
3413	31389	14582
3414	31397	14572
3415	31406	14563
3416	31414	14553
3417	31423	14544
3418	31431	14534
3419	31440	14525
3420	31449	14515
3421	31458	14506
3422	31467	14497
3423	31475	14487
3424	31485	14478
3425	31494	14469
3426	31502	14459
3427	31511	14450
3428	31520	14441
3429	31528	14431
3430	31537	14422
3431	31546	14412
3432	31554	14403
3433	31562	14393
3434	31571	14384
3435	31579	14374
3436	31588	14365
3437	31597	14355
3438	31605	14346
3439	31614	14336
3440	31622	14327
3441	31631	14317
3442	31639	14308
3443	31649	14299
3444	31657	14289
3445	31666	14280
3446	31674	14270
3447	31683	14261
3448	31692	14251
3449	31700	14242
3450	31709	14232
3451	31718	14223
3452	31726	14213
3453	31735	14204
3454	31743	14195
3455	31752	14185
3456	31760	14176
3457	31769	14166
3458	31778	14157
3459	31787	14148
3460	31795	14138
3461	31804	14129
3462	31813	14119
3463	31821	14110
3464	31830	14100
3465	31839	14091
3466	31849	14082
3467	31857	14073
3468	31865	14063
3469	31874	14054
3470	31883	14044
3471	31892	14035
3472	31901	14026
3473	31909	14016
3474	31918	14007
3475	31926	13997
3476	31935	13988
3477	31944	13979
3478	31953	13969
3479	31961	13960
3480	31970	13950
3481	31978	13941
3482	31987	13931
3483	31995	13922
3484	32004	13913
3485	32013	13903
3486	32021	13894
3487	32029	13884
3488	32038	13875
3489	32047	13865
3490	32056	13856
3491	32064	13847
3492	32073	13837
3493	32082	13828
3494	32090	13818
3495	32100	13809
3496	32108	13800
3497	32117	13790
3498	32126	13781
3499	32135	13772
3500	32143	13762
3501	32152	13753
3502	32161	13744
3503	32169	13734
3504	32178	13725
3505	32187	13716
3506	32196	13706
3507	32204	13697
3508	32213	13687
3509	32221	13678
3510	32230	13668
3511	32239	13659
3512	32248	13650
3513	32258	13641
3514	32267	13632
3515	32276	13622
3516	32285	13613
3517	32293	13604
3518	32302	13594
3519	32311	13585
3520	32319	13575
3521	32328	13566
3522	32336	13557
3523	32345	13547
3524	32354	13538
3525	32363	13529
3526	32372	13519
3527	32380	13510
3528	32389	13500
3529	32398	13491
3530	32406	13482
3531	32414	13472
3532	32423	13463
3533	32432	13453
3534	32440	13444
3535	32449	13434
3536	32457	13425
3537	32466	13416
3538	32475	13406
3539	32484	13397
3540	32493	13388
3541	32502	13378
3542	32510	13369
3543	32519	13360
3544	32527	13350
3545	32536	13341
3546	32544	13331
3547	32553	13322
3548	32561	13312
3549	32570	13303
3550	32579	13294
3551	32588	13284
3552	32597	13275
3553	32605	13266
3554	32614	13256
3555	32622	13247
3556	32631	13238
3557	32640	13228
3558	32649	13219
3559	32657	13209
3560	32666	13200
3561	32675	13191
3562	32684	13181
3563	32692	13172
3564	32700	13162
3565	32709	13153
3566	32718	13144
3567	32726	13134
3568	32735	13125
3569	32744	13116
3570	32753	13106
3571	32761	13097
3572	32770	13088
3573	32779	13078
3574	32787	13069
3575	32795	13059
3576	32804	13050
3577	32812	13040
3578	32822	13031
3579	32831	13022
3580	32839	13013
3581	32848	13003
3582	32857	12994
3583	32866	12985
3584	32875	12975
3585	32884	12966
3586	32892	12957
3587	32901	12947
3588	32909	12938
3589	32918	12928
3590	32926	12919
3591	32935	12910
3592	32943	12900
3593	32952	12891
3594	32960	12881
3595	32969	12872
3596	32978	12863
3597	32987	12853
3598	32995	12844
3599	33004	12835
3600	33013	12825
3601	33021	12816
3602	33030	12806
3603	33039	12797
3604	33048	12788
3605	33057	12779
3606	33065	12769
3607	33074	12760
3608	33083	12751
3609	33092	12741
3610	33100	12732
3611	33109	12723
3612	33118	12713
3613	33126	12704
3614	33135	12695
3615	33143	12685
3616	33152	12676
3617	33161	12666
3618	33169	12657
3619	33178	12648
3620	33186	12638
3621	33195	12629
3622	33203	12619
3623	33212	12610
3624	33220	12601
3625	33229	12591
3626	33239	12582
3627	33249	12573
3628	33262	12566
3629	33285	12562
3630	33297	12554
3631	33308	12545
3632	33318	12536
3633	33329	12528
3634	33339	12519
3635	33349	12510
3636	33359	12501
3637	33368	12492
3638	33378	12483
3639	33388	12474
3640	33398	12465
3641	33408	12457
3642	33420	12448
3643	33430	12440
3644	33440	12431
3645	33449	12422
3646	33459	12413
3647	33468	12403
3648	33477	12394
3649	33486	12385
3650	33495	12376
3651	33504	12366
3652	33513	12357
3653	33521	12348
3654	33530	12338
3655	33539	12329
3656	33548	12320
3657	33556	12310
3658	33565	12301
3659	33574	12292
3660	33583	12283
3661	33592	12273
3662	33601	12264
3663	33610	12255
3664	33619	12245
3665	33628	12236
3666	33637	12227
3667	33646	12218
3668	33655	12209
3669	33664	12199
3670	33673	12190
3671	33681	12181
3672	33690	12171
3673	33699	12162
3674	33708	12153
3675	33716	12143
3676	33725	12134
3677	33733	12125
3678	33741	12115
3679	33750	12106
3680	33759	12096
3681	33767	12087
3682	33776	12077
3683	33784	12068
3684	33793	12059
3685	33802	12050
3686	33811	12040
3687	33820	12031
3688	33829	12022
3689	33837	12012
3690	33846	12003
3691	33855	11994
3692	33863	11984
3693	33872	11975
3694	33881	11966
3695	33889	11956
3696	33898	11947
3697	33907	11938
3698	33915	11928
3699	33924	11919
3700	33932	11909
3701	33941	11900
3702	33949	11891
3703	33958	11881
3704	33967	11872
3705	33975	11863
3706	33984	11853
3707	33992	11844
3708	34001	11834
3709	34010	11825
3710	34019	11816
3711	34028	11807
3712	34037	11798
3713	34045	11788
3714	34054	11779
3715	34063	11769
3716	34071	11760
3717	34080	11751
3718	34089	11741
3719	34097	11732
3720	34106	11723
3721	34114	11713
3722	34123	11704
3723	34132	11695
3724	34141	11685
3725	34149	11676
3726	34158	11667
3727	34167	11657
3728	34175	11648
3729	34183	11639
3730	34192	11629
3731	34201	11620
3732	34210	11611
3733	34218	11601
3734	34228	11592
3735	34237	11583
3736	34247	11574
3737	34256	11565
3738	34264	11556
3739	34273	11546
3740	34281	11537
3741	34290	11527
3742	34299	11518
3743	34307	11509
3744	34316	11499
3745	34325	11490
3746	34333	11481
3747	34342	11471
3748	34350	11462
3749	34359	11453
3750	34368	11443
3751	34377	11434
3752	34386	11425
3753	34395	11416
3754	34403	11406
3755	34413	11397
3756	34421	11388
3757	34430	11379
3758	34439	11369
3759	34448	11360
3760	34456	11351
3761	34465	11341
3762	34473	11332
3763	34482	11323
3764	34490	11313
3765	34499	11304
3766	34507	11294
3767	34516	11285
3768	34524	11276
3769	34533	11266
3770	34542	11257
3771	34551	11248
3772	34559	11239
3773	34568	11229
3774	34577	11220
3775	34585	11211
3776	34594	11201
3777	34611	11195
3778	34619	11185
3779	34628	11176
3780	34636	11166
3781	34645	11157
3782	34653	11148
3783	34662	11138
3784	34670	11129
3785	34679	11120
3786	34688	11111
3787	34697	11101
3788	34706	11092
3789	34714	11083
3790	34723	11073
3791	34732	11064
3792	34740	11055
3793	34749	11045
3794	34757	11036
3795	34766	11027
3796	34775	11018
3797	34785	11009
3798	34794	10999
3799	34803	10990
3800	34811	10981
3801	34820	10971
3802	34828	10962
3803	34837	10953
3804	34845	10943
3805	34854	10934
3806	34862	10924
3807	34871	10915
3808	34880	10906
3809	34889	10897
3810	34897	10887
3811	34906	10878
3812	34915	10869
3813	34923	10859
3814	34932	10850
3815	34941	10841
3816	34949	10831
3817	34958	10822
3818	34967	10813
3819	34976	10804
3820	34984	10794
3821	34993	10785
3822	35002	10776
3823	35010	10766
3824	35018	10757
3825	35027	10748
3826	35036	10738
3827	35044	10729
3828	35053	10720
3829	35061	10710
3830	35070	10701
3831	35078	10692
3832	35087	10682
3833	35096	10673
3834	35104	10664
3835	35113	10654
3836	35121	10645
3837	35130	10636
3838	35139	10626
3839	35148	10617
3840	35156	10608
3841	35165	10599
3842	35174	10589
3843	35182	10580
3844	35191	10571
3845	35200	10561
3846	35208	10552
3847	35216	10543
3848	35225	10533
3849	35234	10524
3850	35242	10515
3851	35251	10505
3852	35259	10496
3853	35268	10487
3854	35277	10477
3855	35285	10468
3856	35294	10459
3857	35302	10449
3858	35311	10440
3859	35320	10431
3860	35329	10422
3861	35337	10412
3862	35346	10403
3863	35355	10394
3864	35363	10385
3865	35372	10375
3866	35380	10366
3867	35389	10357
3868	35398	10347
3869	35406	10338
3870	35415	10329
3871	35424	10319
3872	35432	10310
3873	35441	10301
3874	35449	10291
3875	35458	10282
3876	35467	10273
3877	35476	10264
3878	35484	10254
3879	35493	10245
3880	35502	10236
3881	35511	10227
3882	35519	10217
3883	35528	10208
3884	35537	10199
3885	35546	10190
3886	35555	10180
3887	35563	10171
3888	35572	10162
3889	35580	10152
3890	35589	10143
3891	35598	10134
3892	35607	10125
3893	35615	10115
3894	35624	10106
3895	35633	10097
3896	35641	10088
3897	35650	10078
3898	35659	10069
3899	35668	10060
3900	35676	10051
3901	35685	10041
3902	35694	10032
3903	35703	10023
3904	35712	10014
3905	35721	10004
3906	35729	9995
3907	35738	9986
3908	35747	9976
3909	35755	9967
3910	35764	9958
3911	35772	9949
3912	35781	9939
3913	35790	9930
3914	35799	9921
3915	35808	9912
3916	35817	9903
3917	35826	9893
3918	35835	9884
3919	35843	9875
3920	35852	9866
3921	35861	9856
3922	35869	9847
3923	35878	9838
3924	35887	9828
3925	35895	9819
3926	35904	9810
3927	35913	9801
3928	35922	9792
3929	35931	9782
3930	35939	9773
3931	35948	9764
3932	35956	9754
3933	35965	9745
3934	35974	9736
3935	35982	9726
3936	35991	9717
3937	35999	9708
3938	36008	9699
3939	36016	9689
3940	36025	9680
3941	36034	9671
3942	36042	9661
3943	36050	9652
3944	36059	9643
3945	36068	9634
3946	36076	9624
3947	36085	9615
3948	36093	9606
3949	36102	9596
3950	36111	9587
3951	36120	9578
3952	36129	9569
3953	36137	9559
3954	36146	9550
3955	36154	9541
3956	36163	9532
3957	36171	9522
3958	36180	9513
3959	36188	9504
3960	36197	9494
3961	36205	9485
3962	36214	9476
3963	36223	9467
3964	36232	9457
3965	36241	9448
3966	36249	9439
3967	36258	9430
3968	36267	9420
3969	36275	9411
3970	36284	9402
3971	36292	9392
3972	36301	9383
3973	36312	9375
3974	36328	9367
3975	36342	9359
3976	36354	9351
3977	36364	9342
3978	36373	9333
3979	36383	9324
3980	36391	9315
3981	36400	9305
3982	36409	9296
3983	36418	9287
3984	36427	9278
3985	36436	9269
3986	36445	9260
3987	36454	9250
3988	36465	9242
3989	36477	9233
3990	36487	9224
3991	36496	9215
3992	36504	9206
3993	36513	9197
3994	36522	9187
3995	36530	9178
3996	36539	9169
3997	36547	9159
3998	36556	9150
3999	36564	9141
4000	36573	9131
4001	36581	9122
4002	36590	9113
4003	36598	9104
4004	36607	9094
4005	36616	9085
4006	36625	9076
4007	36634	9067
4008	36642	9057
4009	36652	9048
4010	36660	9039
4011	36669	9030
4012	36677	9020
4013	36686	9011
4014	36695	9002
4015	36704	8993
4016	36727	8987
4017	36735	8978
4018	36744	8968
4019	36753	8959
4020	36762	8950
4021	36770	8941
4022	36779	8932
4023	36787	8922
4024	36796	8913
4025	36805	8904
4026	36813	8894
4027	36822	8885
4028	36831	8876
4029	36839	8867
4030	36848	8857
4031	36857	8848
4032	36865	8839
4033	36874	8830
4034	36882	8820
4035	36891	8811
4036	36900	8802
4037	36909	8793
4038	36917	8783
4039	36926	8774
4040	36934	8765
4041	36943	8756
4042	36952	8746
4043	36961	8737
4044	36969	8728
4045	36978	8719
4046	36986	8709
4047	36995	8700
4048	37003	8691
4049	37011	8681
4050	37020	8672
4051	37029	8663
4052	37038	8654
4053	37046	8644
4054	37055	8635
4055	37064	8626
4056	37073	8617
4057	37081	8607
4058	37090	8598
4059	37098	8589
4060	37107	8580
4061	37116	8570
4062	37124	8561
4063	37132	8552
4064	37141	8543
4065	37150	8533
4066	37159	8524
4067	37168	8515
4068	37178	8506
4069	37187	8497
4070	37197	8488
4071	37206	8479
4072	37216	8470
4073	37225	8461
4074	37234	8451
4075	37243	8442
4076	37253	8433
4077	37262	8424
4078	37271	8415
4079	37279	8406
4080	37288	8396
4081	37297	8387
4082	37305	8378
4083	37314	8369
4084	37323	8360
4085	37332	8350
4086	37341	8341
4087	37350	8332
4088	37358	8323
4089	37367	8314
4090	37376	8304
4091	37384	8295
4092	37393	8286
4093	37402	8277
4094	37411	8267
4095	37419	8258
4096	37428	8249
4097	37437	8240
4098	37446	8231
4099	37455	8221
4100	37464	8212
4101	37472	8203
4102	37481	8194
4103	37490	8185
4104	37499	8175
4105	37507	8166
4106	37516	8157
4107	37525	8148
4108	37533	8138
4109	37542	8129
4110	37551	8120
4111	37559	8111
4112	37568	8101
4113	37576	8092
4114	37585	8083
4115	37594	8074
4116	37602	8064
4117	37611	8055
4118	37620	8046
4119	37629	8037
4120	37638	8028
4121	37647	8019
4122	37655	8009
4123	37664	8000
4124	37672	7991
4125	37681	7981
4126	37690	7972
4127	37698	7963
4128	37707	7954
4129	37715	7944
4130	37724	7935
4131	37733	7926
4132	37741	7917
4133	37750	7907
4134	37758	7898
4135	37767	7889
4136	37776	7880
4137	37784	7871
4138	37793	7861
4139	37802	7852
4140	37811	7843
4141	37819	7834
4142	37828	7824
4143	37836	7815
4144	37845	7806
4145	37854	7797
4146	37862	7787
4147	37870	7778
4148	37879	7769
4149	37888	7760
4150	37897	7751
4151	37905	7741
4152	37914	7732
4153	37922	7723
4154	37931	7714
4155	37940	7704
4156	37948	7695
4157	37957	7686
4158	37965	7677
4159	37974	7667
4160	37983	7658
4161	37992	7649
4162	38001	7640
4163	38009	7631
4164	38018	7621
4165	38026	7612
4166	38035	7603
4167	38044	7594
4168	38052	7584
4169	38061	7575
4170	38069	7566
4171	38078	7557
4172	38086	7547
4173	38095	7538
4174	38104	7529
4175	38112	7520
4176	38121	7511
4177	38129	7501
4178	38138	7492
4179	38147	7483
4180	38157	7474
4181	38167	7465
4182	38177	7456
4183	38187	7447
4184	38196	7438
4185	38206	7429
4186	38215	7420
4187	38224	7411
4188	38234	7402
4189	38243	7393
4190	38252	7384
4191	38261	7374
4192	38271	7365
4193	38280	7356
4194	38289	7347
4195	38299	7338
4196	38308	7329
4197	38317	7320
4198	38327	7311
4199	38336	7302
4200	38346	7293
4201	38355	7284
4202	38364	7274
4203	38373	7265
4204	38382	7256
4205	38391	7247
4206	38400	7238
4207	38409	7229
4208	38418	7219
4209	38427	7210
4210	38436	7201
4211	38445	7192
4212	38454	7183
4213	38463	7174
4214	38472	7165
4215	38482	7156
4216	38491	7147
4217	38501	7138
4218	38510	7128
4219	38521	7120
4220	38531	7111
4221	38541	7102
4222	38550	7093
4223	38560	7083
4224	38569	7074
4225	38578	7065
4226	38587	7056
4227	38597	7047
4228	38606	7038
4229	38615	7029
4230	38625	7020
4231	38634	7011
4232	38644	7002
4233	38653	6992
4234	38662	6983
4235	38671	6974
4236	38680	6965
4237	38689	6956
4238	38699	6947
4239	38708	6938
4240	38719	6929
4241	38729	6920
4242	38739	6911
4243	38749	6902
4244	38758	6893
4245	38768	6884
4246	38777	6875
4247	38786	6866
4248	38795	6857
4249	38804	6847
4250	38813	6838
4251	38823	6829
4252	38832	6820
4253	38841	6811
4254	38850	6802
4255	38859	6793
4256	38868	6784
4257	38877	6774
4258	38886	6765
4259	38895	6756
4260	38904	6747
4261	38913	6738
4262	38922	6729
4263	38930	6719
4264	38940	6710
4265	38949	6701
4266	38957	6692
4267	38966	6683
4268	38975	6674
4269	38984	6664
4270	38993	6655
4271	39009	6647
4272	39018	6638
4273	39027	6629
4274	39035	6620
4275	39044	6610
4276	39053	6601
4277	39062	6592
4278	39071	6583
4279	39080	6574
4280	39089	6565
4281	39098	6555
4282	39107	6546
4283	39116	6537
4284	39125	6528
4285	39134	6519
4286	39155	6512
4287	39170	6504
4288	39181	6495
4289	39191	6486
4290	39202	6477
4291	39211	6468
4292	39220	6459
4293	39229	6449
4294	39238	6440
4295	39248	6431
4296	39257	6422
4297	39267	6413
4298	39277	6404
4299	39286	6395
4300	39296	6386
4301	39308	6377
4302	39321	6369
4303	39332	6360
4304	39342	6351
4305	39351	6342
4306	39360	6333
4307	39370	6324
4308	39379	6314
4309	39387	6305
4310	39397	6296
4311	39406	6287
4312	39415	6278
4313	39424	6269
4314	39434	6260
4315	39443	6251
4316	39452	6241
4317	39462	6232
4318	39471	6223
4319	39481	6214
4320	39490	6205
4321	39500	6196
4322	39510	6187
4323	39520	6178
4324	39529	6169
4325	39539	6160
4326	39548	6151
4327	39557	6141
4328	39566	6132
4329	39575	6123
4330	39584	6114
4331	39593	6105
4332	39601	6096
4333	39610	6086
4334	39619	6077
4335	39628	6068
4336	39636	6059
4337	39645	6050
4338	39654	6040
4339	39663	6031
4340	39672	6022
4341	39681	6013
4342	39690	6004
4343	39700	5995
4344	39709	5986
4345	39717	5976
4346	39726	5967
4347	39734	5958
4348	39743	5949
4349	39752	5939
4350	39761	5930
4351	39769	5921
4352	39778	5912
4353	39787	5903
4354	39795	5893
4355	39804	5884
4356	39813	5875
4357	39821	5866
4358	39830	5857
4359	39839	5848
4360	39848	5838
4361	39856	5829
4362	39865	5820
4363	39874	5811
4364	39883	5802
4365	39892	5792
4366	39901	5783
4367	39910	5774
4368	39918	5765
4369	39927	5756
4370	39936	5746
4371	39945	5737
4372	39953	5728
4373	39962	5719
4374	39971	5710
4375	39980	5701
4376	39988	5691
4377	39997	5682
4378	40006	5673
4379	40014	5664
4380	40023	5655
4381	40032	5645
4382	40041	5636
4383	40054	5628
4384	40067	5619
4385	40077	5610
4386	40088	5601
4387	40097	5592
4388	40106	5583
4389	40115	5574
4390	40123	5564
4391	40132	5555
4392	40141	5546
4393	40149	5537
4394	40158	5528
4395	40167	5518
4396	40175	5509
4397	40184	5500
4398	40193	5491
4399	40201	5482
4400	40210	5472
4401	40220	5463
4402	40229	5454
4403	40238	5445
4404	40248	5436
4405	40257	5427
4406	40265	5418
4407	40274	5408
4408	40283	5399
4409	40292	5390
4410	40301	5381
4411	40309	5372
4412	40318	5362
4413	40327	5353
4414	40336	5344
4415	40344	5335
4416	40354	5326
4417	40362	5317
4418	40371	5307
4419	40380	5298
4420	40389	5289
4421	40397	5280
4422	40408	5271
4423	40417	5262
4424	40426	5253
4425	40434	5243
4426	40444	5234
4427	40453	5225
4428	40461	5216
4429	40470	5207
4430	40479	5198
4431	40488	5188
4432	40497	5179
4433	40506	5170
4434	40515	5161
4435	40524	5152
4436	40533	5143
4437	40542	5134
4438	40550	5124
4439	40559	5115
4440	40568	5106
4441	40577	5097
4442	40585	5088
4443	40594	5078
4444	40603	5069
4445	40612	5060
4446	40621	5051
4447	40630	5042
4448	40640	5033
4449	40649	5024
4450	40657	5014
4451	40666	5005
4452	40676	4996
4453	40684	4987
4454	40693	4978
4455	40702	4969
4456	40710	4959
4457	40720	4950
4458	40729	4941
4459	40737	4932
4460	40746	4923
4461	40756	4914
4462	40765	4905
4463	40774	4895
4464	40784	4886
4465	40793	4877
4466	40801	4868
4467	40810	4859
4468	40819	4850
4469	40828	4840
4470	40837	4831
4471	40847	4822
4472	40855	4813
4473	40864	4804
4474	40873	4795
4475	40882	4786
4476	40890	4776
4477	40900	4767
4478	40908	4758
4479	40917	4749
4480	40926	4740
4481	40934	4730
4482	40943	4721
4483	40952	4712
4484	40960	4703
4485	40969	4694
4486	40978	4685
4487	40986	4675
4488	40995	4666
4489	41004	4657
4490	41012	4648
4491	41021	4639
4492	41030	4630
4493	41039	4620
4494	41048	4611
4495	41057	4602
4496	41065	4593
4497	41074	4584
4498	41083	4574
4499	41091	4565
4500	41100	4556
4501	41109	4547
4502	41117	4538
4503	41126	4529
4504	41135	4519
4505	41144	4510
4506	41153	4501
4507	41162	4492
4508	41171	4483
4509	41179	4474
4510	41188	4464
4511	41197	4455
4512	41206	4446
4513	41215	4437
4514	41224	4428
4515	41233	4419
4516	41241	4409
4517	41250	4400
4518	41259	4391
4519	41268	4382
4520	41277	4373
4521	41285	4364
4522	41294	4354
4523	41303	4345
4524	41312	4336
4525	41320	4327
4526	41330	4318
4527	41338	4309
4528	41347	4299
4529	41368	4292
4530	41376	4282
4531	41386	4273
4532	41395	4264
4533	41404	4255
4534	41413	4246
4535	41422	4237
4536	41430	4228
4537	41440	4218
4538	41449	4209
4539	41457	4200
4540	41466	4191
4541	41475	4182
4542	41484	4173
4543	41493	4163
4544	41501	4154
4545	41510	4145
4546	41518	4136
4547	41527	4127
4548	41536	4118
4549	41545	4108
4550	41554	4099
4551	41563	4090
4552	41572	4081
4553	41581	4072
4554	41589	4063
4555	41599	4053
4556	41608	4044
4557	41617	4035
4558	41625	4026
4559	41634	4017
4560	41643	4008
4561	41652	3999
4562	41661	3989
4563	41670	3980
4564	41679	3971
4565	41687	3962
4566	41696	3953
4567	41705	3944
4568	41714	3934
4569	41723	3925
4570	41732	3916
4571	41741	3907
4572	41749	3898
4573	41758	3889
4574	41767	3880
4575	41776	3870
4576	41790	3862
4577	41807	3853
4578	41820	3845
4579	41831	3836
4580	41841	3827
4581	41852	3818
4582	41861	3808
4583	41870	3799
4584	41880	3790
4585	41889	3781
4586	41898	3772
4587	41907	3763
4588	41916	3754
4589	41926	3745
4590	41936	3736
4591	41948	3727
4592	41958	3718
4593	41967	3708
4594	41977	3699
4595	41985	3690
4596	41994	3681
4597	42003	3672
4598	42012	3663
4599	42020	3653
4600	42029	3644
4601	42038	3635
4602	42046	3626
4603	42055	3617
4604	42064	3608
4605	42073	3598
4606	42082	3589
4607	42091	3580
4608	42099	3571
4609	42109	3562
4610	42118	3553
4611	42127	3544
4612	42135	3534
4613	42145	3525
4614	42153	3516
4615	42162	3507
4616	42171	3498
4617	42180	3489
4618	42189	3479
4619	42197	3470
4620	42206	3461
4621	42215	3452
4622	42224	3443
4623	42232	3434
4624	42241	3424
4625	42250	3415
4626	42259	3406
4627	42267	3397
4628	42276	3388
4629	42285	3379
4630	42293	3369
4631	42302	3360
4632	42311	3351
4633	42319	3342
4634	42328	3333
4635	42337	3324
4636	42346	3315
4637	42355	3305
4638	42364	3296
4639	42373	3287
4640	42382	3278
4641	42391	3269
4642	42399	3260
4643	42409	3250
4644	42417	3241
4645	42426	3232
4646	42435	3223
4647	42444	3214
4648	42453	3205
4649	42462	3196
4650	42472	3187
4651	42480	3177
4652	42489	3168
4653	42498	3159
4654	42507	3150
4655	42516	3141
4656	42525	3132
4657	42534	3123
4658	42543	3113
4659	42552	3104
4660	42561	3095
4661	42569	3086
4662	42579	3077
4663	42588	3068
4664	42596	3058
4665	42605	3049
4666	42614	3040
4667	42623	3031
4668	42632	3022
4669	42641	3013
4670	42650	3004
4671	42659	2994
4672	42667	2985
4673	42676	2976
4674	42685	2967
4675	42694	2958
4676	42703	2949
4677	42712	2940
4678	42722	2930
4679	42731	2921
4680	42739	2912
4681	42748	2903
4682	42757	2894
4683	42765	2885
4684	42775	2876
4685	42784	2866
4686	42792	2857
4687	42801	2848
4688	42810	2839
4689	42818	2830
4690	42827	2821
4691	42836	2811
4692	42845	2802
4693	42863	2794
4694	42872	2785
4695	42881	2775
4696	42890	2766
4697	42899	2757
4698	42908	2748
4699	42917	2739
4700	42926	2730
4701	42934	2721
4702	42943	2711
4703	42952	2702
4704	42960	2693
4705	42969	2684
4706	42978	2675
4707	42987	2666
4708	42996	2657
4709	43004	2647
4710	43013	2638
4711	43022	2629
4712	43030	2620
4713	43039	2611
4714	43048	2602
4715	43058	2592
4716	43067	2583
4717	43076	2574
4718	43086	2565
4719	43096	2556
4720	43105	2547
4721	43115	2538
4722	43124	2529
4723	43133	2520
4724	43142	2510
4725	43152	2501
4726	43160	2492
4727	43170	2483
4728	43179	2474
4729	43188	2465
4730	43198	2456
4731	43207	2447
4732	43217	2437
4733	43226	2428
4734	43235	2419
4735	43245	2410
4736	43254	2401
4737	43264	2392
4738	43273	2383
4739	43282	2374
4740	43291	2365
4741	43300	2355
4742	43309	2346
4743	43318	2337
4744	43327	2328
4745	43336	2319
4746	43344	2310
4747	43353	2300
4748	43362	2291
4749	43371	2282
4750	43380	2273
4751	43389	2264
4752	43400	2255
4753	43410	2246
4754	43420	2237
4755	43430	2228
4756	43441	2219
4757	43452	2210
4758	43462	2200
4759	43470	2191
4760	43479	2182
4761	43488	2173
4762	43497	2164
4763	43506	2155
4764	43514	2146
4765	43523	2136
4766	43532	2127
4767	43541	2118
4768	43549	2109
4769	43558	2100
4770	43567	2091
4771	43575	2082
4772	43585	2072
4773	43593	2063
4774	43602	2054
4775	43611	2045
4776	43620	2036
4777	43629	2027
4778	43638	2018
4779	43647	2008
4780	43657	1999
4781	43665	1990
4782	43675	1981
