iter	Logloss
1514	0.1972771339
1515	0.1972257878
1516	0.1971926851
1517	0.1971789482
1518	0.1971305878
1519	0.1971128654
1520	0.1970957868
1521	0.1970598209
1522	0.1970467689
1523	0.1970117076
1524	0.1969849062
1525	0.1969719637
1526	0.1969552138
1527	0.19694323
1528	0.1969109073
1529	0.1968970334
1530	0.1968556448
1531	0.1968388537
1532	0.1968009294
1533	0.1967545128
1534	0.1967262036
1535	0.1966744329
1536	0.1966573816
1537	0.1966410836
1538	0.196602912
1539	0.1965909145
1540	0.1965594552
1541	0.1965456498
1542	0.1965329401
1543	0.1965046304
1544	0.1964738447
1545	0.1964437544
1546	0.1964078296
1547	0.1963846564
1548	0.1963540325
1549	0.1963179845
1550	0.196282663
1551	0.1962688988
1552	0.1962317834
1553	0.1961949135
1554	0.1961588791
1555	0.1961140923
1556	0.1961016976
1557	0.1960683067
1558	0.1960563502
1559	0.1960196173
1560	0.1959837883
1561	0.1959723106
1562	0.1959598064
1563	0.1959354689
1564	0.1959180616
1565	0.1958264386
1566	0.1958146054
1567	0.1958038542
1568	0.1957617237
1569	0.1957489593
1570	0.1957105562
1571	0.19569949
1572	0.1956892456
1573	0.1956770146
1574	0.1956351467
1575	0.195624327
1576	0.1956113297
1577	0.1955947441
1578	0.1955480954
1579	0.195530784
1580	0.1954813832
1581	0.1954458009
1582	0.1954234083
1583	0.1953947704
1584	0.1953664057
1585	0.1953544357
1586	0.1953370557
1587	0.1952980606
1588	0.1952702308
1589	0.1952488105
1590	0.1952082566
1591	0.1951791797
1592	0.1951320662
1593	0.1951202056
1594	0.195108619
1595	0.1950981828
1596	0.1950876097
1597	0.1950758176
1598	0.1950232388
1599	0.194962183
1600	0.1949500486
1601	0.19491474
1602	0.1948960863
1603	0.194879281
1604	0.1948674889
1605	0.1948155005
1606	0.1947873414
1607	0.1947750289
1608	0.1947417754
1609	0.1947309421
1610	0.1946918802
1611	0.1946806222
1612	0.1946619412
1613	0.1946501628
1614	0.1946379051
1615	0.1946267841
1616	0.1945786024
1617	0.1945670837
1618	0.1945566064
1619	0.1945395277
1620	0.194527407
1621	0.1945001112
1622	0.1944357412
1623	0.1944233602
1624	0.1943962974
1625	0.1943839301
1626	0.1943678649
1627	0.1943522237
1628	0.1943412397
1629	0.1943143959
1630	0.1942993306
1631	0.1942658024
1632	0.194255695
1633	0.194178095
1634	0.1941299372
1635	0.1941174329
1636	0.194105997
1637	0.1940803072
1638	0.194058435
1639	0.1939879147
1640	0.1939715072
1641	0.1939487995
1642	0.1939006427
1643	0.1938660191
1644	0.1938360648
1645	0.1937779503
1646	0.1937228531
1647	0.1937007481
1648	0.1936592628
1649	0.193647731
1650	0.1936261869
1651	0.1936023973
1652	0.1935630081
1653	0.1934940903
1654	0.1934706151
1655	0.1934553306
1656	0.1934430044
1657	0.1934312534
1658	0.193389679
1659	0.1933552341
1660	0.1933432366
1661	0.1933023394
1662	0.1932680588
1663	0.1932381464
1664	0.1931951274
1665	0.193182897
1666	0.1931389465
1667	0.1931273873
1668	0.193097503
1669	0.1930811913
1670	0.1930509478
1671	0.193013721
1672	0.1929777552
1673	0.192950528
1674	0.1929043999
1675	0.192893142
1676	0.1928773645
1677	0.1928665174
1678	0.1928111879
1679	0.1927712221
1680	0.1927601833
1681	0.1927342845
1682	0.1927193424
1683	0.1926798157
1684	0.1926669965
1685	0.1926542868
1686	0.1926096105
1687	0.1925709875
1688	0.1925270362
1689	0.1925095604
1690	0.1924980423
1691	0.1924852093
1692	0.1924499138
1693	0.1924370398
1694	0.1924047168
1695	0.192393007
1696	0.1923806671
1697	0.1923684778
1698	0.1923453593
1699	0.1923209245
1700	0.1922973678
1701	0.192259679
1702	0.192247887
1703	0.1922117286
1704	0.1921888292
1705	0.1921769139
1706	0.1921651081
1707	0.1921540556
1708	0.1921421951
1709	0.1921261573
1710	0.192095574
1711	0.1920830971
1712	0.1920712092
1713	0.1920599239
1714	0.1920476525
1715	0.1920365452
1716	0.1920247257
1717	0.1920144265
1718	0.1919750641
1719	0.1919637514
1720	0.1919518087
1721	0.1919400577
1722	0.1918968902
1723	0.1918851804
1724	0.19187295
1725	0.1918549264
1726	0.1918444628
1727	0.1918105633
1728	0.1917982645
1729	0.1917687485
1730	0.191730783
1731	0.1917208672
1732	0.1917098558
1733	0.1916977762
1734	0.1916861348
1735	0.1916756438
1736	0.1916283918
1737	0.1916175996
1738	0.1915797717
1739	0.1915689515
1740	0.1915296986
1741	0.1915178928
1742	0.1915065527
1743	0.1914955413
1744	0.1914530158
1745	0.1914294977
1746	0.191414418
1747	0.1914019411
1748	0.1913639764
1749	0.1913471032
1750	0.1913352701
1751	0.1912726933
1752	0.1912635993
1753	0.1912362208
1754	0.1912006794
1755	0.1911629603
1756	0.1911515381
1757	0.1911394173
1758	0.1911277485
1759	0.1911075877
1760	0.1910628016
1761	0.1910525708
1762	0.1910090723
1763	0.1909741474
1764	0.190957507
1765	0.1909456465
1766	0.1909193916
1767	0.1908777146
1768	0.1908402147
1769	0.1908292444
1770	0.1907836223
1771	0.1907682008
1772	0.1907437942
1773	0.1907187179
1774	0.1906813962
1775	0.1906701657
1776	0.1906588393
1777	0.1906022659
1778	0.1905572256
1779	0.1905452966
1780	0.1905329978
1781	0.1905237531
1782	0.1905125774
1783	0.1905008127
1784	0.1904734211
1785	0.1904623549
1786	0.1904508779
1787	0.1904123912
1788	0.1903676599
1789	0.1903393629
1790	0.1903236128
1791	0.1903137107
1792	0.1903037676
1793	0.1902921946
1794	0.1902814297
1795	0.1902708977
1796	0.1902498467
1797	0.1902388079
1798	0.1902276321
1799	0.1901952415
1800	0.1901843808
1801	0.190172575
1802	0.190161454
1803	0.1901231576
1804	0.1901110642
1805	0.1900734007
1806	0.19004972
1807	0.1900345861
1808	0.190023383
1809	0.190013837
1810	0.1900019902
1811	0.1899934166
1812	0.1899566282
1813	0.189945877
1814	0.1899345096
1815	0.1899180198
1816	0.1898789716
1817	0.1898471828
1818	0.1898098457
1819	0.1897649226
1820	0.1897270375
1821	0.189673424
1822	0.1896298244
1823	0.189605144
1824	0.1895949544
1825	0.1895828747
1826	0.1895630295
1827	0.1895256803
1828	0.1895142033
1829	0.1894838252
1830	0.189452735
1831	0.1894424631
1832	0.1894309313
1833	0.1894189612
1834	0.1893947738
1835	0.1893848718
1836	0.1893663277
1837	0.1893405796
1838	0.1893294723
1839	0.18931805
1840	0.1892815364
1841	0.1892311907
1842	0.1892206176
1843	0.1892087296
1844	0.1891608516
1845	0.1891495936
1846	0.1891389383
1847	0.1891109031
1848	0.1890923042
1849	0.1890808265
1850	0.1890445188
1851	0.1890336712
1852	0.1890242348
1853	0.1889870542
1854	0.1889571686
1855	0.1889453628
1856	0.1889334338
1857	0.1889233263
1858	0.1889070557
1859	0.1888964963
1860	0.1888767743
1861	0.1888488617
1862	0.1888369464
1863	0.1888252912
1864	0.1888146086
1865	0.1888051859
1866	0.1887949277
1867	0.1887829713
1868	0.1887112885
1869	0.1886999758
1870	0.1886658186
1871	0.1886440149
1872	0.1886328528
1873	0.1886223482
1874	0.1885811232
1875	0.1885649621
1876	0.1885345568
1877	0.1885230113
1878	0.1884941405
1879	0.1884842933
1880	0.18844704
1881	0.1884366312
1882	0.1884060744
1883	0.1883948301
1884	0.1883558145
1885	0.1883448853
1886	0.1883345313
1887	0.1883158229
1888	0.1882941013
1889	0.1882829941
1890	0.1882725168
1891	0.1882618615
1892	0.1881937663
1893	0.1881435569
1894	0.1881326139
1895	0.1881223558
1896	0.1880972925
1897	0.1880868837
1898	0.1880756532
1899	0.18803088
1900	0.1880012453
1901	0.1879907133
1902	0.1879578022
1903	0.1879315193
1904	0.1879166867
1905	0.1879050453
1906	0.1878940887
1907	0.1878783248
1908	0.1878633821
1909	0.1878313475
1910	0.1878108854
1911	0.1877994905
1912	0.1877887394
1913	0.1877684559
1914	0.1877308329
1915	0.1876934152
1916	0.1876649828
1917	0.1876549848
1918	0.1876435626
1919	0.1876333181
1920	0.1875836154
1921	0.1875729327
1922	0.1875622774
1923	0.1875332971
1924	0.1875225459
1925	0.1875121091
1926	0.1874839368
1927	0.1874736923
1928	0.1874635437
1929	0.1874531623
1930	0.1873924627
1931	0.1873626319
1932	0.1873321442
1933	0.1873221189
1934	0.187311039
1935	0.1872958914
1936	0.1872857703
1937	0.1872749232
1938	0.1872363938
1939	0.1872003321
1940	0.1871895398
1941	0.1871799527
1942	0.1871696946
1943	0.1871594091
1944	0.1871217723
1945	0.1870806301
1946	0.187046883
1947	0.1870361181
1948	0.1869904805
1949	0.1869534463
1950	0.1869426815
1951	0.186921453
1952	0.1869101677
1953	0.1868998136
1954	0.186888994
1955	0.1868788996
1956	0.1868692989
1957	0.1868237741
1958	0.1868150362
1959	0.1867780301
1960	0.1867431334
1961	0.1867246167
1962	0.1866845969
1963	0.1866447286
1964	0.1866290469
1965	0.1865972308
1966	0.1865857538
1967	0.1865749615
1968	0.1865412707
1969	0.1865248077
1970	0.1864989638
1971	0.1864887193
1972	0.1864787351
1973	0.1864686002
1974	0.1864306621
1975	0.1864203219
1976	0.1863853975
1977	0.1863649619
1978	0.1863315717
1979	0.186320889
1980	0.1863107267
1981	0.1862901145
1982	0.1862671741
1983	0.186256327
1984	0.1862270585
1985	0.1862161841
1986	0.1861902031
1987	0.1861511701
1988	0.1861408572
1989	0.1861242847
1990	0.1860963582
1991	0.186081197
1992	0.1860709114
1993	0.1860599
1994	0.1860215238
1995	0.186010841
1996	0.1859786141
1997	0.1859434972
1998	0.1859332665
1999	0.1858991632
2000	0.1858738526
2001	0.1858516759
2002	0.1858421847
2003	0.1857743093
2004	0.1857386146
2005	0.1857274525
2006	0.1857188242
2007	0.1857094563
2008	0.18569398
2009	0.1856767507
2010	0.1856380593
2011	0.1856284038
2012	0.1855993406
2013	0.1855882196
2014	0.1855647444
2015	0.1855303405
2016	0.1855206165
2017	0.1855098516
2018	0.1854989224
2019	0.1854893765
2020	0.1854674626
2021	0.1854398108
2022	0.1853961196
2023	0.185385519
2024	0.1853749459
2025	0.1853386239
2026	0.1853286534
2027	0.1853186555
2028	0.1853089589
2029	0.1852745983
2030	0.1852385236
2031	0.1852201986
2032	0.1852106937
2033	0.185200504
2034	0.1851904919
2035	0.1851805624
2036	0.1851265188
2037	0.1851157128
2038	0.1851057423
2039	0.1850685978
2040	0.1850367681
2041	0.1850209221
2042	0.1849850665
2043	0.1849742469
2044	0.1849642215
2045	0.184928159
2046	0.1849186952
2047	0.1848892903
2048	0.1848784844
2049	0.184862789
2050	0.1847910696
2051	0.1847460968
2052	0.1847168324
2053	0.1847073549
2054	0.1846970556
2055	0.1846872358
2056	0.18467795
2057	0.1846639118
2058	0.1846464223
2059	0.1846367805
2060	0.1846267552
2061	0.1845926792
2062	0.1845598909
2063	0.1845491671
2064	0.1845234327
2065	0.1845098464
2066	0.1844690871
2067	0.1844250956
2068	0.1844144403
2069	0.184404908
2070	0.1843682751
2071	0.1843591948
2072	0.1843490052
2073	0.1843264619
2074	0.1842758425
2075	0.1842672553
2076	0.1842370149
2077	0.1842275512
2078	0.1842177313
2079	0.1841977766
2080	0.1841651661
2081	0.1841553736
2082	0.1841206259
2083	0.1840840855
2084	0.1840737041
2085	0.1840491058
2086	0.1840385601
2087	0.1839885843
2088	0.1839782851
2089	0.1839403203
2090	0.1839193384
2091	0.1838814665
2092	0.1838622377
2093	0.1838521986
2094	0.1838426253
2095	0.1838276826
2096	0.1838132336
2097	0.1838042902
2098	0.1837940868
2099	0.1837783641
2100	0.1837684483
2101	0.18375856
2102	0.1837482882
2103	0.1837390709
2104	0.1837291141
2105	0.1837189792
2106	0.1836773827
2107	0.1836683298
2108	0.1836591536
2109	0.1836492105
2110	0.1836394728
2111	0.1836038356
2112	0.1835677465
2113	0.1835256117
2114	0.1834770199
2115	0.1834672685
2116	0.1834572021
2117	0.1834097736
2118	0.1833998579
2119	0.1833631389
2120	0.1833268854
2121	0.1833077113
2122	0.1832691576
2123	0.1832592008
2124	0.1832492439
2125	0.1832397391
2126	0.1832221537
2127	0.1832116895
2128	0.1831805863
2129	0.1831704788
2130	0.1831375261
2131	0.183128076
2132	0.1831182151
2133	0.1830942056
2134	0.183084057
2135	0.1830457987
2136	0.183036376
2137	0.1830130515
2138	0.1829730369
2139	0.1829578483
2140	0.1829260596
2141	0.1828968739
2142	0.1828871909
2143	0.1828643594
2144	0.1828401725
2145	0.1828305444
2146	0.1827936685
2147	0.1827637288
2148	0.1827311458
2149	0.1827217231
2150	0.1826876334
2151	0.1826777725
2152	0.1826673363
2153	0.1826332064
2154	0.1826114842
2155	0.1826045268
2156	0.1825741899
2157	0.1825643426
2158	0.1825180234
2159	0.1825085322
2160	0.1824988767
2161	0.1824766341
2162	0.1824669512
2163	0.1824520365
2164	0.1824232487
2165	0.1824140451
2166	0.1824047046
2167	0.182396131
2168	0.1823650684
2169	0.1823306912
2170	0.1823204194
2171	0.1823107365
2172	0.1822822629
2173	0.1822734703
2174	0.1822644584
2175	0.1822549946
2176	0.1822410797
2177	0.1822315611
2178	0.1822213989
2179	0.182211688
2180	0.1821798725
2181	0.182159548
2182	0.182149824
2183	0.1821401548
2184	0.1821307041
2185	0.1821218429
2186	0.1821116943
2187	0.1820937666
2188	0.1820840836
2189	0.1820747431
2190	0.1820651561
2191	0.1820351616
2192	0.1820256157
2193	0.1819793101
2194	0.1819360936
2195	0.1819268626
2196	0.1818779688
2197	0.1818486044
2198	0.1818384695
2199	0.181828992
2200	0.1818102151
2201	0.1817955743
2202	0.1817860831
2203	0.1817761811
2204	0.1817668679
2205	0.1817329016
2206	0.1817236158
2207	0.1817150423
2208	0.1817057018
2209	0.1816909097
2210	0.1816811446
2211	0.1816415907
2212	0.1816323597
2213	0.181623389
2214	0.1815930915
2215	0.1815838057
2216	0.1815738489
2217	0.1815640016
2218	0.1815553596
2219	0.1815392397
2220	0.1815307209
2221	0.1815216817
2222	0.181474773
2223	0.1814655968
2224	0.1814436287
2225	0.1814146484
2226	0.1813942137
2227	0.1813849006
2228	0.1813543864
2229	0.1813451554
2230	0.1813350205
2231	0.1813258444
2232	0.1813053007
2233	0.1812867018
2234	0.1812784843
2235	0.1812229884
2236	0.1811844839
2237	0.1811557511
2238	0.1811459175
2239	0.1811367413
2240	0.1811277706
2241	0.1811179233
2242	0.1810838331
2243	0.1810503743
2244	0.1810409379
2245	0.1810312276
2246	0.1810220514
2247	0.1810019186
2248	0.1809320025
2249	0.1809174159
2250	0.1809088697
2251	0.1808996388
2252	0.1808619616
2253	0.1808531826
2254	0.1808216132
2255	0.1808125877
2256	0.1807916057
2257	0.1807469568
2258	0.1807335897
2259	0.1807238383
2260	0.1807151004
2261	0.1807063488
2262	0.1806972685
2263	0.1806698762
2264	0.1806605357
2265	0.180650976
2266	0.1806414164
2267	0.1806212014
2268	0.1806072591
2269	0.1805711287
2270	0.180536655
2271	0.1805273282
2272	0.1804956764
2273	0.1804774474
2274	0.1804684629
2275	0.1804406604
2276	0.1804315116
2277	0.18042213
2278	0.1804127484
2279	0.1803750432
2280	0.1803667025
2281	0.1803146038
2282	0.18030514
2283	0.1802966897
2284	0.1802874314
2285	0.1802555743
2286	0.1802191701
2287	0.1801766256
2288	0.1801623956
2289	0.1801526716
2290	0.1801366887
2291	0.1801279096
2292	0.1800940803
2293	0.1800799189
2294	0.180046829
2295	0.180023245
2296	0.1800148358
2297	0.1800055226
2298	0.1799968395
2299	0.1799588201
2300	0.1799126645
2301	0.1798976539
2302	0.1798885462
2303	0.1798787258
2304	0.179870385
2305	0.1798221467
2306	0.179813039
2307	0.17975705
2308	0.1797480381
2309	0.179714017
2310	0.1796769289
2311	0.1796477014
2312	0.1796384979
2313	0.1796133935
2314	0.1795530363
2315	0.1795445587
2316	0.1795081605
2317	0.1794622523
2318	0.1794312307
2319	0.1794216025
2320	0.1794127688
2321	0.1793789258
2322	0.1793700098
2323	0.1793479322
2324	0.1793310419
2325	0.1793018701
2326	0.1792792445
2327	0.1792527809
2328	0.17922569
2329	0.1792178561
2330	0.1792082964
2331	0.1791799871
2332	0.1791454867
2333	0.1791363516
2334	0.1791113288
2335	0.1791018239
2336	0.1790644061
2337	0.1790556134
2338	0.1790463277
2339	0.179032508
2340	0.1790243042
2341	0.179015539
2342	0.1790064997
2343	0.1789833538
2344	0.1789738216
2345	0.1789361027
2346	0.178912902
2347	0.1788886604
2348	0.1788609119
2349	0.1788194386
2350	0.1788107549
2351	0.1787880199
2352	0.1787788848
2353	0.1787493704
2354	0.178740605
2355	0.1787268271
2356	0.1787180892
2357	0.1787089946
2358	0.1786993801
2359	0.178675974
2360	0.1786672497
2361	0.1786588405
2362	0.1786289007
2363	0.1785870192
2364	0.1785692968
2365	0.1785401659
2366	0.1785307843
2367	0.1785223066
2368	0.1785148972
2369	0.1785065975
2370	0.1784978728
2371	0.1784888609
2372	0.1784644001
2373	0.1784552788
2374	0.1784466367
2375	0.1784374879
2376	0.1784292705
2377	0.1784133142
2378	0.1784042476
2379	0.178376541
2380	0.1783669814
2381	0.1783496836
2382	0.1783355352
2383	0.1783279204
2384	0.1783016928
2385	0.1782725749
2386	0.1782521271
2387	0.1782363222
2388	0.178227009
2389	0.1782183807
2390	0.178184661
2391	0.1781237073
2392	0.1780968225
2393	0.1780650208
2394	0.1780563234
2395	0.1780203034
2396	0.1780107712
2397	0.1779975685
2398	0.1779594942
2399	0.1779501263
2400	0.1779214191
2401	0.177901615
2402	0.1778860971
2403	0.1778772359
2404	0.177868991
2405	0.1778599655
2406	0.1778506661
2407	0.1778411886
2408	0.1778005492
2409	0.1777921948
2410	0.1777586668
2411	0.177729303
2412	0.1776831185
2413	0.1776532883
2414	0.1776445915
2415	0.1776230618
2416	0.1776147347
2417	0.1776064488
2418	0.1775717984
2419	0.1775279173
2420	0.1775143585
2421	0.1774834874
2422	0.1774625739
2423	0.1774338531
2424	0.1774048995
2425	0.1773968464
2426	0.1773890671
2427	0.1773796445
2428	0.1773703724
2429	0.1773500342
2430	0.1773224501
2431	0.1772949491
2432	0.177281582
2433	0.1772729126
2434	0.1772586416
2435	0.1772263871
2436	0.1771902621
2437	0.1771595278
2438	0.1771302044
2439	0.1771210419
2440	0.1770882268
2441	0.1770577256
2442	0.1770488918
2443	0.177039743
2444	0.1770305531
2445	0.1770217194
2446	0.176999107
2447	0.1769631693
2448	0.1769540753
2449	0.1769317512
2450	0.1769224654
2451	0.1768849254
2452	0.1768757493
2453	0.17686671
2454	0.1768531512
2455	0.1768206641
2456	0.1767854104
2457	0.1767439053
2458	0.1767353728
2459	0.1767259502
2460	0.1767090764
2461	0.1766795755
2462	0.1766590723
2463	0.1766351182
2464	0.176625942
2465	0.17661052
2466	0.1766013438
2467	0.1765925374
2468	0.1765698024
2469	0.1765610919
2470	0.1765478344
2471	0.1765346316
2472	0.1765037889
2473	0.176495544
2474	0.1764868883
2475	0.1764778354
2476	0.1764573191
2477	0.1764479648
2478	0.1764394735
2479	0.1764310917
2480	0.1764228742
2481	0.176395232
2482	0.1763683738
2483	0.17636017
2484	0.1763353251
2485	0.1763178904
2486	0.176309577
2487	0.1762815821
2488	0.1762731318
2489	0.1762399873
2490	0.1762320574
2491	0.1762228265
2492	0.1762096785
2493	0.1761924081
2494	0.1761833552
2495	0.1761539907
2496	0.1761455404
2497	0.1761368162
2498	0.176106137
2499	0.1760732806
2500	0.1760410812
2501	0.1760337128
2502	0.1760148127
2503	0.1760062939
2504	0.1759973368
2505	0.1759737793
2506	0.1759427987
2507	0.1759143107
2508	0.1759056824
2509	0.1758980949
2510	0.1758659502
2511	0.1758568562
2512	0.1758481731
2513	0.1758399145
2514	0.1758316286
2515	0.175814591
2516	0.1758020457
2517	0.175793431
2518	0.1757848027
2519	0.1757684088
2520	0.1757596846
2521	0.1757508919
2522	0.1757125164
2523	0.1756847963
2524	0.1756761679
2525	0.1756540355
2526	0.1756150979
2527	0.1756022375
2528	0.17555639
2529	0.1755480629
2530	0.1755160542
2531	0.175475156
2532	0.1754343009
2533	0.1753953059
2534	0.175386431
2535	0.1753679417
2536	0.1753594503
2537	0.1753510548
2538	0.1753426313
2539	0.1753301544
2540	0.1752932579
2541	0.1752853281
2542	0.1752610591
2543	0.1752128493
2544	0.17517965
2545	0.1751555728
2546	0.1751466979
2547	0.1751197173
2548	0.175110952
2549	0.1751022825
2550	0.1750934488
2551	0.1750768221
2552	0.1750684813
2553	0.1750351314
2554	0.1750266401
2555	0.1750136291
2556	0.1750051514
2557	0.174996975
2558	0.1749721163
2559	0.1749371229
2560	0.1749215508
2561	0.1748926253
2562	0.17488386
2563	0.1748750393
2564	0.1748669998
2565	0.1748587687
2566	0.1748264466
2567	0.1748185167
2568	0.1748097104
2569	0.1747800035
2570	0.1747715395
2571	0.1747635137
2572	0.1747553784
2573	0.1747469692
2574	0.1747388887
2575	0.1746850371
2576	0.1746392916
2577	0.1746311563
2578	0.1746229525
2579	0.1746104072
2580	0.1746018748
2581	0.1745931642
2582	0.1745855494
2583	0.1745587459
2584	0.1745390925
2585	0.174516028
2586	0.1745077284
2587	0.174466504
2588	0.1744389756
2589	0.1744303199
2590	0.1744216094
2591	0.1744007532
2592	0.1743811265
2593	0.1743723476
2594	0.1743419976
2595	0.1743289729
2596	0.174275669
2597	0.1742563162
2598	0.1742182968
2599	0.1741889731
2600	0.1741727567
2601	0.1741395991
2602	0.1741140154
2603	0.174105935
2604	0.1740980599
2605	0.1740901163
2606	0.1740621762
2607	0.174053945
2608	0.1740302917
2609	0.174021636
2610	0.1739848252
2611	0.1739759914
2612	0.1739677739
2613	0.1739545986
2614	0.1739466413
2615	0.1739305898
2616	0.1739224409
2617	0.1739102927
2618	0.1738749568
2619	0.173866575
2620	0.1738542624
2621	0.1738254055
2622	0.1737855227
2623	0.1737774285
2624	0.1737697863
2625	0.1737452298
2626	0.1737147688
2627	0.173686636
2628	0.1736497098
2629	0.1736154294
2630	0.1735830107
2631	0.1735747522
2632	0.1735409373
2633	0.1735152022
2634	0.1735075463
2635	0.1735000547
2636	0.1734921659
2637	0.1734837019
2638	0.1734564473
2639	0.1734483257
2640	0.1734302335
2641	0.1734227283
2642	0.1734094701
2643	0.1733764641
2644	0.1733607687
2645	0.1733521677
2646	0.1733456759
2647	0.1733166951
2648	0.1732848387
2649	0.1732767445
2650	0.1732590084
2651	0.1732508184
2652	0.1732349305
2653	0.1732071288
2654	0.1731826949
2655	0.1731475781
2656	0.1731254457
2657	0.1731178856
2658	0.1731100653
2659	0.1730828511
2660	0.173074839
2661	0.1730584863
2662	0.1730374632
2663	0.1730086731
2664	0.1730009213
2665	0.1729924847
2666	0.1729837057
2667	0.1729623129
2668	0.1729540543
2669	0.1729461929
2670	0.1729383726
2671	0.1729053515
2672	0.172897764
2673	0.1728897931
2674	0.1728375156
2675	0.172817506
2676	0.1728097542
2677	0.1727887585
2678	0.1727815956
2679	0.1727732138
2680	0.1727586682
2681	0.1727506425
2682	0.1727377137
2683	0.1727255245
2684	0.1726986533
2685	0.1726908056
2686	0.1726824101
2687	0.1726745213
2688	0.1726431983
2689	0.1726357478
2690	0.1726280371
2691	0.1725949071
2692	0.1725867855
2693	0.1725678579
2694	0.1725605033
2695	0.1725298925
2696	0.1725215654
2697	0.1725132932
2698	0.1724852162
2699	0.1724583449
2700	0.1724512088
2701	0.1724134335
2702	0.1723891141
2703	0.1723545732
2704	0.1723467392
2705	0.1723202645
2706	0.172275464
2707	0.1722684791
2708	0.172261371
2709	0.1722343349
2710	0.172203504
2711	0.1721962999
2712	0.1721882194
2713	0.1721808648
2714	0.1721388567
2715	0.1721233942
2716	0.1721169298
2717	0.1721045351
2718	0.1720963176
2719	0.1720880453
2720	0.1720689945
2721	0.1720611057
2722	0.1720302621
2723	0.172021935
2724	0.1720137312
2725	0.1719547575
2726	0.1719316937
2727	0.1719236816
2728	0.1719113411
2729	0.171885374
2730	0.1718774852
2731	0.1718692951
2732	0.1718501482
2733	0.1718422047
2734	0.1718343981
2735	0.1718266594
2736	0.1718187569
2737	0.1717801623
2738	0.1717516468
2739	0.1717440594
2740	0.17170695
2741	0.1716762852
2742	0.171654455
2743	0.1716465114
2744	0.1716223795
2745	0.1715865479
2746	0.1715789056
2747	0.1715656475
2748	0.1715578272
2749	0.1715166173
2750	0.171489636
2751	0.1714533558
2752	0.1714454533
2753	0.17143777
2754	0.1713953253
2755	0.1713871626
2756	0.1713789725
2757	0.1713442391
2758	0.1713129489
2759	0.1713054847
2760	0.1712887211
2761	0.171276751
2762	0.1712396192
2763	0.1712281969
2764	0.1712156242
2765	0.1711798508
2766	0.1711722633
2767	0.1711485416
2768	0.1711411733
2769	0.1711335311
2770	0.1711259983
2771	0.1711187396
2772	0.1710889649
2773	0.1710586145
2774	0.1710270319
2775	0.1710198554
2776	0.1709985173
2777	0.1709664548
2778	0.1709448017
2779	0.1709367486
2780	0.1709290927
2781	0.1708966063
2782	0.1708889367
2783	0.1708581068
2784	0.1708501359
2785	0.1708374399
2786	0.1708126361
2787	0.1707960642
2788	0.1707712884
2789	0.1707637146
2790	0.1707494437
2791	0.1707417192
2792	0.1707342544
2793	0.170726982
2794	0.1706955638
2795	0.1706751845
2796	0.1706398898
2797	0.170631864
2798	0.1706241533
2799	0.1705937752
2800	0.1705758063
2801	0.1705385257
2802	0.1705309656
2803	0.1705229262
2804	0.1704975753
2805	0.1704896181
2806	0.1704781547
2807	0.1704701974
2808	0.1704291238
2809	0.1704131403
2810	0.1703850637
2811	0.1703585481
2812	0.1703507004
2813	0.1703388261
2814	0.1703122563
2815	0.1703042032
2816	0.1702966568
2817	0.1702744827
2818	0.1702489125
2819	0.1702414346
2820	0.1702070806
2821	0.1701750036
2822	0.1701624309
2823	0.1701362445
2824	0.1701286296
2825	0.1701131382
2826	0.1701052631
2827	0.1700674072
2828	0.1700389748
2829	0.1700319352
2830	0.1700245394
2831	0.170016637
2832	0.170008844
2833	0.1700016127
2834	0.169964771
2835	0.1699316677
2836	0.169923998
2837	0.1699162873
2838	0.169908604
2839	0.169900948
2840	0.169893114
2841	0.1698789106
2842	0.1698668994
2843	0.1698379047
2844	0.1698105809
2845	0.1697774919
2846	0.1697701784
2847	0.1697589341
2848	0.1697515658
2849	0.1697358704
2850	0.1697286938
2851	0.1697213666
2852	0.1697096698
2853	0.169692194
2854	0.1696842778
2855	0.1696764986
2856	0.1696408598
2857	0.1696338886
2858	0.1696100984
2859	0.1695958684
2860	0.1695610796
2861	0.1695261546
2862	0.1694985568
2863	0.1694822999
2864	0.1694596744
2865	0.1694524431
2866	0.1694451295
2867	0.1694129976
2868	0.1694056567
2869	0.169376347
2870	0.1693685952
2871	0.1693606242
2872	0.1693337215
2873	0.1693161636
2874	0.1693084117
2875	0.1692958527
2876	0.1692882789
2877	0.1692814721
2878	0.1692739257
2879	0.1692355221
2880	0.1692273594
2881	0.1692200869
2882	0.1691842999
2883	0.1691772602
2884	0.1691695906
2885	0.1691617566
2886	0.1691354471
2887	0.1691280925
2888	0.1691123149
2889	0.1691047275
2890	0.1690976605
2891	0.1690792801
2892	0.1690426446
2893	0.1690303047
2894	0.1690047467
2895	0.1689928314
2896	0.1689563436
2897	0.1689493039
2898	0.1689415247
2899	0.1689344851
2900	0.1689274044
2901	0.1689196937
2902	0.1688909051
2903	0.1688835094
2904	0.1688766614
2905	0.1688639381
2906	0.1688288624
2907	0.1688026069
2908	0.1687882536
2909	0.168756602
2910	0.1687493433
2911	0.1687194317
2912	0.1686969432
2913	0.1686830557
2914	0.1686758243
2915	0.1686598002
2916	0.1686483226
2917	0.1686408857
2918	0.1686256835
2919	0.168588281
2920	0.1685450563
2921	0.1685276895
2922	0.1685205676
2923	0.1684997774
2924	0.1684920256
2925	0.1684616614
2926	0.1684422133
